Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Month,Season,Start_Hour
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,White-eyed Vireo,Vireo griseus,178991.0,93552,WEVI,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1186,Forest,2018,2018-07-10,07:02:00,07:12:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,23.7000007629395,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Wild Turkey,Meleagris gallopavo,176136.0,86451,WITU,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Red-shouldered Hawk,Buteo lineatus,175359.0,79572,RSHA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,5 - 7.5 min,Calling,<= 50 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,5 - 7.5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
CHOH,,CHOH 15,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 15,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,,Hairy Woodpecker,Picoides villosus,178262.0,85739,HAWO,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Mourning Dove,Zenaida macroura,177125.0,82737,MODO,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,7,Summer,
CHOH,,CHOH 12,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
CHOH,,CHOH 12,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,7,Summer,
